2024-01-12 07:03:11,120 : INFO : Checking for updates to resources.json in case models have been updated.  Note: this behavior can be turned off with download_method=None or download_method=DownloadMethod.REUSE_RESOURCES
2024-01-12 07:03:12,531 : INFO : Loading these models for language: en (English):
============================================
| Processor    | Package                   |
--------------------------------------------
| tokenize     | combined                  |
| mwt          | combined                  |
| pos          | combined_charlm           |
| lemma        | combined_nocharlm         |
| constituency | ptb3-revised_charlm       |
| depparse     | combined_charlm           |
| sentiment    | sstplus                   |
| ner          | ontonotes-ww-multi_charlm |
============================================

2024-01-12 07:03:12,532 : INFO : Using device: cpu
2024-01-12 07:03:12,532 : INFO : Loading: tokenize
2024-01-12 07:03:12,788 : INFO : Loading: mwt
2024-01-12 07:03:12,810 : INFO : Loading: pos
2024-01-12 07:03:13,139 : INFO : Loading: lemma
2024-01-12 07:03:13,284 : INFO : Loading: constituency
2024-01-12 07:03:13,757 : INFO : Loading: depparse
2024-01-12 07:03:14,027 : INFO : Loading: sentiment
2024-01-12 07:03:14,310 : INFO : Loading: ner
2024-01-12 07:03:14,826 : INFO : Done loading processors!
2024-01-12 07:15:27,526 : WARNING : No results for [release verapamil administration], Retry [verapamil administration]
2024-01-12 07:15:28,231 : WARNING : No results for [verapamil administration], Retry [administration]
2024-01-12 07:15:34,326 : WARNING : No results for [Anterior lumbosacral radiculopathy], Retry [lumbosacral radiculopathy]
2024-01-12 07:15:36,120 : WARNING : No results for [intrathecal methotrexate treatment], Retry [methotrexate treatment]
2024-01-12 07:15:36,823 : WARNING : No results for [methotrexate treatment], Retry [treatment]
2024-01-12 07:15:40,951 : WARNING : No results for [IFN therapy], Retry [therapy]
2024-01-12 07:15:43,535 : WARNING : No results for [other autoimmune diseases], Retry [autoimmune diseases]
2024-01-12 07:15:47,107 : WARNING : No results for [The sulfonamides], Retry [sulfonamides]
2024-01-12 07:15:54,477 : WARNING : No results for [Apparent central nervous system depression], Retry [central nervous system depression]
2024-01-12 07:15:56,150 : WARNING : No results for [topical brimonidine], Retry [brimonidine]
2024-01-12 07:15:59,693 : WARNING : No results for [a circulating anticoagulant], Retry [circulating anticoagulant]
2024-01-12 07:16:02,264 : WARNING : No results for [a biologic false], Retry [biologic false]
2024-01-12 07:16:05,885 : WARNING : No results for [nonoliguric renal failure], Retry [renal failure]
2024-01-12 07:16:08,442 : WARNING : No results for [other type IA toxicities], Retry [type IA toxicities]
2024-01-12 07:16:09,044 : WARNING : No results for [type IA toxicities], Retry [IA toxicities]
2024-01-12 07:16:09,646 : WARNING : No results for [IA toxicities], Retry [toxicities]
2024-01-12 07:16:12,346 : WARNING : No results for [induced cardiotoxicity], Retry [cardiotoxicity]
2024-01-12 07:16:13,910 : WARNING : No results for [hypertonic sodium bicarbonate], Retry [sodium bicarbonate]
2024-01-12 07:16:15,661 : WARNING : No results for [significant hepatic and renal failure], Retry [hepatic and renal failure]
2024-01-12 07:16:16,374 : WARNING : No results for [hepatic and renal failure], Retry [and renal failure]
2024-01-12 07:16:21,846 : WARNING : No results for [continuous veno - veno hemodialysis], Retry [veno - veno hemodialysis]
2024-01-12 07:16:22,478 : WARNING : No results for [veno - veno hemodialysis], Retry [- veno hemodialysis]
2024-01-12 07:16:23,092 : WARNING : No results for [- veno hemodialysis], Retry [veno hemodialysis]
2024-01-12 07:16:23,699 : WARNING : No results for [veno hemodialysis], Retry [hemodialysis]
2024-01-12 07:16:27,861 : WARNING : No results for [classical transient global amnesia], Retry [transient global amnesia]
2024-01-12 07:16:30,404 : WARNING : No results for [a more or less extensive retrograde amnesia], Retry [more or less extensive retrograde amnesia]
2024-01-12 07:16:31,132 : WARNING : No results for [more or less extensive retrograde amnesia], Retry [or less extensive retrograde amnesia]
2024-01-12 07:16:31,796 : WARNING : No results for [or less extensive retrograde amnesia], Retry [less extensive retrograde amnesia]
2024-01-12 07:16:32,460 : WARNING : No results for [less extensive retrograde amnesia], Retry [extensive retrograde amnesia]
2024-01-12 07:16:33,074 : WARNING : No results for [extensive retrograde amnesia], Retry [retrograde amnesia]
2024-01-12 07:16:38,324 : WARNING : No results for [an increased libido], Retry [increased libido]
2024-01-12 07:16:41,704 : WARNING : No results for [The field defects], Retry [field defects]
2024-01-12 07:16:43,491 : WARNING : No results for [some electrophysiological abnormalities], Retry [electrophysiological abnormalities]
2024-01-12 07:16:44,347 : WARNING : No results for [electrophysiological abnormalities], Retry [abnormalities]
2024-01-12 07:16:46,291 : WARNING : No results for [vigabatrin therapy], Retry [therapy]
2024-01-12 07:16:48,103 : WARNING : No results for [mannitol nephrotoxicity syndrome], Retry [nephrotoxicity syndrome]
2024-01-12 07:16:48,722 : WARNING : No results for [nephrotoxicity syndrome], Retry [syndrome]
2024-01-12 07:16:52,852 : WARNING : No results for [an encephalopathy], Retry [encephalopathy]
2024-01-12 07:16:55,347 : WARNING : No results for [withdrawal of MM], Retry [MM]
2024-01-12 07:16:56,877 : WARNING : No results for [a typical symptoms], Retry [typical symptoms]
2024-01-12 07:16:57,457 : WARNING : No results for [typical symptoms], Retry [symptoms]
2024-01-12 07:17:00,923 : WARNING : No results for [severe AMD], Retry [AMD]
2024-01-12 07:17:02,551 : WARNING : No results for [intravitreal Avastin - injections], Retry [Avastin - injections]
2024-01-12 07:17:03,289 : WARNING : No results for [Avastin - injections], Retry [- injections]
2024-01-12 07:17:06,958 : WARNING : No results for [oral ciprofloxacin therapy], Retry [ciprofloxacin therapy]
2024-01-12 07:17:07,726 : WARNING : No results for [ciprofloxacin therapy], Retry [therapy]
2024-01-12 07:17:09,608 : WARNING : No results for [a previous bullous drug reaction], Retry [previous bullous drug reaction]
2024-01-12 07:17:10,331 : WARNING : No results for [previous bullous drug reaction], Retry [bullous drug reaction]
2024-01-12 07:17:11,046 : WARNING : No results for [bullous drug reaction], Retry [drug reaction]
2024-01-12 07:17:13,675 : WARNING : No results for [an ophthalmic preparation], Retry [ophthalmic preparation]
2024-01-12 07:17:14,421 : WARNING : No results for [ophthalmic preparation], Retry [preparation]
2024-01-12 07:17:16,911 : WARNING : No results for [this study], Retry [study]
2024-01-12 07:17:20,395 : WARNING : No results for [hydroxyurea treatment], Retry [treatment]
2024-01-12 07:17:22,183 : WARNING : No results for [a successful therapeutic approach], Retry [successful therapeutic approach]
2024-01-12 07:17:22,931 : WARNING : No results for [successful therapeutic approach], Retry [therapeutic approach]
2024-01-12 07:17:23,748 : WARNING : No results for [therapeutic approach], Retry [approach]
2024-01-12 07:17:27,244 : WARNING : No results for [severe UI], Retry [UI]
2024-01-12 07:17:29,669 : WARNING : No results for [The vomiting], Retry [vomiting]
2024-01-12 07:17:33,312 : WARNING : No results for [alpha treatment], Retry [treatment]
2024-01-12 07:17:38,848 : WARNING : No results for [carbamazepine therapy], Retry [therapy]
2024-01-12 07:17:42,468 : WARNING : No results for [A lupus - like syndrome], Retry [lupus - like syndrome]
2024-01-12 07:17:51,423 : WARNING : No results for [perhexiline maleate], Retry [maleate]
2024-01-12 07:17:55,082 : WARNING : No results for [adequate dexamethasone replacement therapy], Retry [dexamethasone replacement therapy]
2024-01-12 07:17:55,866 : WARNING : No results for [dexamethasone replacement therapy], Retry [replacement therapy]
2024-01-12 07:17:57,575 : WARNING : No results for [Dental and gingival pain], Retry [and gingival pain]
2024-01-12 07:17:58,439 : WARNING : No results for [and gingival pain], Retry [gingival pain]
2024-01-12 07:18:00,906 : WARNING : No results for [Intrathecal methotrexate], Retry [methotrexate]
2024-01-12 07:18:03,519 : WARNING : No results for [Disseminated eruptive giant mollusca contagiosa], Retry [eruptive giant mollusca contagiosa]
2024-01-12 07:18:04,198 : WARNING : No results for [eruptive giant mollusca contagiosa], Retry [giant mollusca contagiosa]
2024-01-12 07:18:04,825 : WARNING : No results for [giant mollusca contagiosa], Retry [mollusca contagiosa]
2024-01-12 07:18:05,433 : WARNING : No results for [mollusca contagiosa], Retry [contagiosa]
2024-01-12 07:18:07,038 : WARNING : No results for [an adult psoriasis], Retry [adult psoriasis]
2024-01-12 07:18:07,743 : WARNING : No results for [adult psoriasis], Retry [psoriasis]
2024-01-12 07:18:09,433 : WARNING : No results for [efalizumab therapy], Retry [therapy]
2024-01-12 07:18:16,038 : WARNING : No results for [antibiotic treatment], Retry [treatment]
2024-01-12 07:18:19,696 : WARNING : No results for [significant hypercalcemia], Retry [hypercalcemia]
2024-01-12 07:18:21,269 : WARNING : No results for [acute vitamin D poisoning], Retry [vitamin D poisoning]
2024-01-12 07:18:27,543 : WARNING : No results for [L - asparaginase treatment], Retry [- asparaginase treatment]
2024-01-12 07:18:28,283 : WARNING : No results for [- asparaginase treatment], Retry [asparaginase treatment]
2024-01-12 07:18:29,033 : WARNING : No results for [asparaginase treatment], Retry [treatment]
2024-01-12 07:18:30,833 : WARNING : No results for [suspected ciprofloxacin], Retry [ciprofloxacin]
2024-01-12 07:18:37,868 : WARNING : No results for [accidental intra - arterial injection], Retry [intra - arterial injection]
2024-01-12 07:18:39,672 : WARNING : No results for [dissolved flunitrazepam tablets], Retry [flunitrazepam tablets]
2024-01-12 07:18:41,229 : WARNING : No results for [a generalized maculopapular rash], Retry [generalized maculopapular rash]
2024-01-12 07:18:41,850 : WARNING : No results for [generalized maculopapular rash], Retry [maculopapular rash]
2024-01-12 07:18:47,143 : WARNING : No results for [significant septal hypertrophy], Retry [septal hypertrophy]
2024-01-12 07:18:49,785 : WARNING : No results for [dexamethasone treatment], Retry [treatment]
2024-01-12 07:18:54,177 : WARNING : No results for [intrathecal diamorphine], Retry [diamorphine]
2024-01-12 07:18:56,725 : WARNING : No results for [Acute pulmonary reactions], Retry [pulmonary reactions]
2024-01-12 07:19:00,598 : WARNING : No results for [life - threatening pulmonary dysfunction], Retry [- threatening pulmonary dysfunction]
2024-01-12 07:19:01,995 : WARNING : No results for [Perinatal vasoconstrictive renal insufficiency], Retry [vasoconstrictive renal insufficiency]
2024-01-12 07:19:02,637 : WARNING : No results for [vasoconstrictive renal insufficiency], Retry [renal insufficiency]
2024-01-12 07:19:04,330 : WARNING : No results for [maternal nimesulide use], Retry [nimesulide use]
2024-01-12 07:19:05,055 : WARNING : No results for [nimesulide use], Retry [use]
2024-01-12 07:19:07,898 : WARNING : No results for [excessive lymphocytic infiltration], Retry [lymphocytic infiltration]
2024-01-12 07:19:09,576 : WARNING : No results for [antiglaucoma drugs], Retry [drugs]
2024-01-12 07:19:14,604 : WARNING : No results for [radioiodine treatment], Retry [treatment]
2024-01-12 07:19:18,077 : WARNING : No results for [The intramuscular challenge test], Retry [intramuscular challenge test]
2024-01-12 07:19:18,842 : WARNING : No results for [intramuscular challenge test], Retry [challenge test]
2024-01-12 07:19:21,326 : WARNING : No results for [an immediate anaphylactic reaction], Retry [immediate anaphylactic reaction]
2024-01-12 07:19:22,109 : WARNING : No results for [immediate anaphylactic reaction], Retry [anaphylactic reaction]
2024-01-12 07:19:24,586 : WARNING : No results for [increased affect], Retry [affect]
2024-01-12 07:19:32,953 : WARNING : No results for [induced hypersensitivity reactions], Retry [hypersensitivity reactions]
2024-01-12 07:19:36,051 : WARNING : No results for [Cutaneous eruptions], Retry [eruptions]
2024-01-12 07:19:38,517 : WARNING : No results for [behavioral data], Retry [data]
2024-01-12 07:19:41,710 : WARNING : No results for [Severe akathisia], Retry [akathisia]
2024-01-12 07:19:43,425 : WARNING : No results for [olanzapine treatment], Retry [treatment]
2024-01-12 07:19:48,804 : WARNING : No results for [Fatal venous thrombembolism], Retry [venous thrombembolism]
2024-01-12 07:19:49,459 : WARNING : No results for [venous thrombembolism], Retry [thrombembolism]
2024-01-12 07:19:50,944 : WARNING : No results for [imatinib therapy], Retry [therapy]
2024-01-12 07:19:53,020 : WARNING : No results for [metastatic gastrointestinal stromal tumor], Retry [gastrointestinal stromal tumor]
2024-01-12 07:19:54,679 : WARNING : No results for [Systemic allergic contact dermatitis], Retry [allergic contact dermatitis]
2024-01-12 07:19:57,957 : WARNING : No results for [postoperative interferon], Retry [interferon]
2024-01-12 07:20:01,553 : WARNING : No results for [a short infusion time], Retry [short infusion time]
2024-01-12 07:20:02,253 : WARNING : No results for [short infusion time], Retry [infusion time]
2024-01-12 07:20:02,984 : WARNING : No results for [infusion time], Retry [time]
2024-01-12 07:20:05,662 : WARNING : No results for [intraperitoneal cisplatin], Retry [cisplatin]
2024-01-12 07:20:10,150 : WARNING : No results for [compromise of intestinal integrity], Retry [intestinal integrity]
2024-01-12 07:20:10,887 : WARNING : No results for [intestinal integrity], Retry [integrity]
2024-01-12 07:20:12,569 : WARNING : No results for [magnesium toxicosis], Retry [toxicosis]
2024-01-12 07:20:14,214 : WARNING : No results for [A previous study], Retry [previous study]
2024-01-12 07:20:14,803 : WARNING : No results for [previous study], Retry [study]
2024-01-12 07:20:19,306 : WARNING : No results for [ADAMTS13 activities], Retry [activities]
2024-01-12 07:20:23,110 : WARNING : No results for [general muscle weakness], Retry [muscle weakness]
2024-01-12 07:20:25,579 : WARNING : No results for [Drug - induced fever], Retry [- induced fever]
2024-01-12 07:20:27,333 : WARNING : No results for [unexplained high temperatures], Retry [high temperatures]
2024-01-12 07:20:28,962 : WARNING : No results for [diltiazem therapy], Retry [therapy]
2024-01-12 07:20:34,646 : WARNING : No results for [severe chronic active hepatitis], Retry [chronic active hepatitis]
2024-01-12 07:20:38,120 : WARNING : No results for [intravenous esmolol hydrochloride], Retry [esmolol hydrochloride]
2024-01-12 07:20:39,629 : WARNING : No results for [her cardiac rhythm], Retry [cardiac rhythm]
2024-01-12 07:20:42,106 : WARNING : No results for [Drug induced liver injury], Retry [induced liver injury]
2024-01-12 07:20:48,218 : WARNING : No results for [cyclophosphamide treatment], Retry [treatment]
2024-01-12 07:20:49,852 : WARNING : No results for [carbon dioxide laser therapy], Retry [dioxide laser therapy]
2024-01-12 07:20:50,449 : WARNING : No results for [dioxide laser therapy], Retry [laser therapy]
2024-01-12 07:20:59,405 : WARNING : No results for [severe centrilobular necrosis], Retry [centrilobular necrosis]
2024-01-12 07:21:00,944 : WARNING : No results for [hepatic biopsy], Retry [biopsy]
2024-01-12 07:21:03,691 : WARNING : No results for [calcium stearate], Retry [stearate]
2024-01-12 07:21:05,202 : WARNING : No results for [an additive agent], Retry [additive agent]
2024-01-12 07:21:05,778 : WARNING : No results for [additive agent], Retry [agent]
2024-01-12 07:21:07,474 : WARNING : No results for [an oral antihistaminic medication], Retry [oral antihistaminic medication]
2024-01-12 07:21:08,115 : WARNING : No results for [oral antihistaminic medication], Retry [antihistaminic medication]
2024-01-12 07:21:08,875 : WARNING : No results for [antihistaminic medication], Retry [medication]
2024-01-12 07:21:10,564 : WARNING : No results for [the Rett syndrome], Retry [Rett syndrome]
2024-01-12 07:21:13,211 : WARNING : No results for [calcium hopantenate treatment], Retry [hopantenate treatment]
2024-01-12 07:21:13,954 : WARNING : No results for [hopantenate treatment], Retry [treatment]
2024-01-12 07:21:19,391 : WARNING : No results for [sub - acute toxic leukoencephalopathy], Retry [- acute toxic leukoencephalopathy]
2024-01-12 07:21:20,251 : WARNING : No results for [- acute toxic leukoencephalopathy], Retry [acute toxic leukoencephalopathy]
2024-01-12 07:21:21,096 : WARNING : No results for [acute toxic leukoencephalopathy], Retry [toxic leukoencephalopathy]
2024-01-12 07:21:21,916 : WARNING : No results for [toxic leukoencephalopathy], Retry [leukoencephalopathy]
2024-01-12 07:21:26,439 : WARNING : No results for [the Reye - like syndrome], Retry [Reye - like syndrome]
2024-01-12 07:21:27,070 : WARNING : No results for [Reye - like syndrome], Retry [- like syndrome]
2024-01-12 07:21:28,796 : WARNING : No results for [calcium hopantenate], Retry [hopantenate]
2024-01-12 07:21:40,566 : WARNING : No results for [a faster neutrophil production], Retry [faster neutrophil production]
2024-01-12 07:21:41,319 : WARNING : No results for [faster neutrophil production], Retry [neutrophil production]
2024-01-12 07:21:44,943 : WARNING : No results for [wide complex dysrhythmia], Retry [complex dysrhythmia]
2024-01-12 07:21:45,700 : WARNING : No results for [complex dysrhythmia], Retry [dysrhythmia]
2024-01-12 07:21:50,061 : WARNING : No results for [all ulcerative colitis], Retry [ulcerative colitis]
2024-01-12 07:21:52,594 : WARNING : No results for [pulmonary symptomatology], Retry [symptomatology]
2024-01-12 07:21:55,167 : WARNING : No results for [the preexisting electrical decrement], Retry [preexisting electrical decrement]
2024-01-12 07:21:55,811 : WARNING : No results for [preexisting electrical decrement], Retry [electrical decrement]
